,lsoa_code,lsoa,borough_code,msoa,area,borough,imd,ptai,ptal,imd_sc,ptai_sc,cluster
181,E01000181,Barnet 029D,E09000003,E02000052, Outer West and North West,Barnet,8.2,13.512,3,-0.9606299212598425,0.3275093179708196,4
182,E01000182,Barnet 029E,E09000003,E02000052, Outer West and North West,Barnet,8.0,13.6215,3,-0.9763779527559054,0.33496233334513104,4
183,E01000183,Barnet 033A,E09000003,E02000056, Outer West and North West,Barnet,10.6,2.7624400000000002,1b,-0.7716535433070866,-1.0955540040679808,2
184,E01000184,Barnet 027C,E09000003,E02000050, Outer West and North West,Barnet,31.9,1.84585,1a,0.7055214723926378,-1.264670044842255,6
185,E01000185,Barnet 029F,E09000003,E02000052, Outer West and North West,Barnet,25.8,2.89069,1b,0.33128834355828224,-1.07189115347033,6
186,E01000186,Barnet 014A,E09000003,E02000037, Outer West and North West,Barnet,5.2,6.9451,2,-1.1968503937007875,-0.32382956990993167,2
187,E01000187,Barnet 014B,E09000003,E02000037, Outer West and North West,Barnet,13.0,3.9409,1b,-0.5826771653543307,-0.8781214667166554,2
188,E01000188,Barnet 014C,E09000003,E02000037, Outer West and North West,Barnet,8.0,0.965307,1a,-0.9763779527559054,-1.4271352101740846,2
189,E01000189,Barnet 014D,E09000003,E02000037, Outer West and North West,Barnet,24.5,1.9129,1a,0.2515337423312884,-1.2522989404947111,6
190,E01000190,Barnet 014E,E09000003,E02000037, Outer West and North West,Barnet,10.1,4.08514,1b,-0.8110236220472441,-0.8515083706526776,2
191,E01000191,Barnet 014F,E09000003,E02000037, Outer West and North West,Barnet,6.8,10.3052,3,-1.0708661417322833,0.10924146680787687,4
192,E01000192,Barnet 018A,E09000003,E02000041, Outer West and North West,Barnet,15.5,20.4687,5,-0.38582677165354323,0.8010106152719431,4
193,E01000193,Barnet 018B,E09000003,E02000041, Outer West and North West,Barnet,16.1,18.7665,4,-0.3385826771653541,0.6851519598367551,4
194,E01000194,Barnet 018C,E09000003,E02000041, Outer West and North West,Barnet,19.4,14.5302,3,-0.07874015748031496,0.3968121513418151,1
195,E01000195,Barnet 013A,E09000003,E02000036, Outer West and North West,Barnet,27.0,1.52346,1a,0.4049079754601227,-1.3241528238221896,6
196,E01000196,Barnet 028A,E09000003,E02000051, Outer West and North West,Barnet,12.3,14.8434,3,-0.637795275590551,0.41812981723436643,4
197,E01000197,Barnet 023A,E09000003,E02000046, Outer West and North West,Barnet,12.5,8.78544,2,-0.6220472440944881,0.00580041981916736,4
198,E01000198,Barnet 025A,E09000003,E02000048, Outer West and North West,Barnet,11.8,3.23287,1b,-0.6771653543307086,-1.0087570075248786,2
199,E01000199,Barnet 025B,E09000003,E02000048, Outer West and North West,Barnet,7.2,3.7636,1b,-1.0393700787401574,-0.910834319823583,2
200,E01000200,Barnet 028B,E09000003,E02000051, Outer West and North West,Barnet,9.6,6.937410000000001,2,-0.8503937007874015,-0.3252484184175022,2
201,E01000201,Barnet 028C,E09000003,E02000051, Outer West and North West,Barnet,7.2,6.085380000000001,2,-1.0393700787401574,-0.48245277393185965,2
202,E01000202,Barnet 028D,E09000003,E02000051, Outer West and North West,Barnet,6.7,7.374160000000001,2,-1.078740157480315,-0.24466557242511267,4
203,E01000203,Barnet 028E,E09000003,E02000051, Outer West and North West,Barnet,15.5,4.85085,1b,-0.38582677165354323,-0.7102305435093861,2
204,E01000204,Barnet 025C,E09000003,E02000048, Outer West and North West,Barnet,10.1,10.3708,3,-0.8110236220472441,0.11370646962572925,4
205,E01000205,Barnet 035A,E09000003,E02000058, Outer West and North West,Barnet,7.7,3.97149,1b,-1.0,-0.8724774386481786,2
206,E01000206,Barnet 033B,E09000003,E02000056, Outer West and North West,Barnet,9.1,2.6326,1b,-0.889763779527559,-1.119510218661345,2
207,E01000207,Barnet 033C,E09000003,E02000056, Outer West and North West,Barnet,6.6,3.8324199999999995,1b,-1.0866141732283465,-0.8981366404619432,2
208,E01000208,Barnet 033D,E09000003,E02000056, Outer West and North West,Barnet,6.6,9.66822,2,-1.0866141732283465,0.06588601719026084,4
209,E01000209,Barnet 035B,E09000003,E02000058, Outer West and North West,Barnet,7.1,5.4159,2,-1.047244094488189,-0.6059756216364619,2
210,E01000210,Barnet 033E,E09000003,E02000056, Outer West and North West,Barnet,8.2,3.70191,1b,-0.9606299212598425,-0.922216473845954,2
211,E01000211,Barnet 035C,E09000003,E02000058, Outer West and North West,Barnet,14.6,8.04389,2,-0.45669291338582674,-0.12109659830609056,4
212,E01000212,Barnet 035D,E09000003,E02000058, Outer West and North West,Barnet,10.3,7.49251,2,-0.795275590551181,-0.22282932783850876,4
213,E01000213,Barnet 033F,E09000003,E02000056, Outer West and North West,Barnet,7.6,3.3498699999999997,1b,-1.0078740157480315,-0.9871698455761448,2
214,E01000214,Barnet 038E,E09000003,E02000061, Outer West and North West,Barnet,10.5,15.6961,4,-0.7795275590551181,0.47616804745971286,4
215,E01000215,Barnet 037B,E09000003,E02000060, Outer West and North West,Barnet,13.6,11.8196,3,-0.5354330708661417,0.21231769039561554,4
216,E01000216,Barnet 035E,E09000003,E02000058, Outer West and North West,Barnet,10.0,7.864489999999999,2,-0.8188976377952756,-0.1541969132941494,4
217,E01000217,Barnet 035F,E09000003,E02000058, Outer West and North West,Barnet,10.8,5.98197,2,-0.7559055118110235,-0.5015325039927024,2
218,E01000218,Barnet 037C,E09000003,E02000060, Outer West and North West,Barnet,15.3,13.0561,3,-0.40157480314960614,0.2964789096680924,4
219,E01000219,Barnet 037D,E09000003,E02000060, Outer West and North West,Barnet,19.9,16.7239,4,-0.03937007874015748,0.5461242958772233,1
220,E01000220,Barnet 037E,E09000003,E02000060, Outer West and North West,Barnet,17.1,12.6312,3,-0.2598425196850392,0.2675584874530698,1
221,E01000221,Barnet 039B,E09000003,E02000062, Outer West and North West,Barnet,45.8,12.3329,3,1.5582822085889565,0.24725497616396364,0
222,E01000222,Barnet 040C,E09000003,E02000063, Outer West and North West,Barnet,27.1,6.22928,2,0.41104294478527614,-0.45590240979149377,6
223,E01000223,Barnet 039C,E09000003,E02000062, Outer West and North West,Barnet,35.8,8.17411,2,0.9447852760736193,-0.09707027156280705,0
224,E01000224,Barnet 040D,E09000003,E02000063, Outer West and North West,Barnet,19.7,8.70412,2,-0.055118110236220416,0.00026544986264669796,1
225,E01000225,Barnet 037F,E09000003,E02000060, Outer West and North West,Barnet,11.0,4.98705,1b,-0.7401574803149605,-0.6851008729331676,2
226,E01000226,Barnet 018D,E09000003,E02000041, Outer West and North West,Barnet,31.7,6.09849,2,0.6932515337423312,-0.4800339047596555,6
227,E01000227,Barnet 018E,E09000003,E02000041, Outer West and North West,Barnet,10.0,5.420030000000001,2,-0.8188976377952756,-0.6052136132702371,2
228,E01000228,Barnet 007A,E09000003,E02000030, Outer West and North West,Barnet,12.5,0.784351,1a,-0.6220472440944881,-1.4605226159654958,2
229,E01000229,Barnet 013B,E09000003,E02000036, Outer West and North West,Barnet,21.6,2.14661,1a,0.07361963190184065,-1.2091781232379708,6
230,E01000230,Barnet 013C,E09000003,E02000036, Outer West and North West,Barnet,7.9,4.8811599999999995,1b,-0.9842519685039369,-0.7046381770250604,2
231,E01000231,Barnet 013D,E09000003,E02000036, Outer West and North West,Barnet,17.6,2.74879,1b,-0.22047244094488166,-1.098072506295333,2
232,E01000232,Barnet 013E,E09000003,E02000036, Outer West and North West,Barnet,14.5,6.756,2,-0.46456692913385816,-0.35871958977750085,2
233,E01000233,Barnet 013F,E09000003,E02000036, Outer West and North West,Barnet,8.9,6.080509999999999,2,-0.905511811023622,-0.48335131648476876,2
234,E01000234,Barnet 021D,E09000003,E02000044, Outer West and North West,Barnet,8.7,9.7775,2,-0.9212598425196851,0.07332405846975641,4
235,E01000235,Barnet 021E,E09000003,E02000044, Outer West and North West,Barnet,23.3,10.7185,3,0.17791411042944794,0.13737234584169392,1
236,E01000236,Barnet 034A,E09000003,E02000057, Outer West and North West,Barnet,10.6,6.0124,2,-0.7716535433070866,-0.49591799682945464,2
237,E01000237,Barnet 032A,E09000003,E02000055, Outer West and North West,Barnet,9.5,13.2423,3,-0.858267716535433,0.30915243900778927,4
238,E01000238,Barnet 034B,E09000003,E02000057, Outer West and North West,Barnet,14.5,4.32,1b,-0.46456692913385816,-0.8081753718896035,2
239,E01000239,Barnet 031A,E09000003,E02000054, Outer West and North West,Barnet,21.6,5.50472,2,0.07361963190184065,-0.5895878291211921,6
240,E01000240,Barnet 031B,E09000003,E02000054, Outer West and North West,Barnet,19.6,2.31736,1a,-0.06299212598425175,-1.177673782188857,6
241,E01000241,Barnet 031C,E09000003,E02000054, Outer West and North West,Barnet,10.7,2.13878,1a,-0.7637795275590551,-1.210622802537617,2
242,E01000242,Barnet 032B,E09000003,E02000055, Outer West and North West,Barnet,19.2,4.78627,1b,-0.0944881889763779,-0.7221459188824565,6
243,E01000243,Barnet 032C,E09000003,E02000055, Outer West and North West,Barnet,14.1,7.19005,2,-0.4960629921259842,-0.27863490906085137,2
244,E01000244,Barnet 032D,E09000003,E02000055, Outer West and North West,Barnet,15.6,7.414339999999999,2,-0.37795275590551175,-0.2372521350994708,1
245,E01000245,Barnet 032E,E09000003,E02000055, Outer West and North West,Barnet,24.1,8.67382,2,0.22699386503067495,-0.00487094936279138,1
246,E01000246,Barnet 002B,E09000003,E02000025, Outer West and North West,Barnet,10.6,2.31966,1a,-0.7716535433070866,-1.1772494191761895,2
247,E01000247,Barnet 002C,E09000003,E02000025, Outer West and North West,Barnet,10.1,4.503340000000001,1b,-0.8110236220472441,-0.7743481046102796,2
248,E01000248,Barnet 001A,E09000003,E02000024, Outer West and North West,Barnet,7.3,10.6572,3,-1.031496062992126,0.1332000185134263,4
249,E01000249,Barnet 001B,E09000003,E02000024, Outer West and North West,Barnet,5.9,2.41705,1a,-1.141732283464567,-1.1592804131745895,2
250,E01000250,Barnet 001C,E09000003,E02000024, Outer West and North West,Barnet,13.0,8.449069999999999,2,-0.5826771653543307,-0.04633859592670565,4
251,E01000251,Barnet 002D,E09000003,E02000025, Outer West and North West,Barnet,18.9,11.0497,3,-0.11811023622047245,0.1599151649464608,1
252,E01000252,Barnet 002E,E09000003,E02000025, Outer West and North West,Barnet,13.4,8.25142,2,-0.5511811023622046,-0.08280613916745148,4
253,E01000253,Barnet 007B,E09000003,E02000030, Outer West and North West,Barnet,9.4,1.2477200000000002,1a,-0.8661417322834645,-1.3750284138712827,2
254,E01000254,Barnet 001D,E09000003,E02000024, Outer West and North West,Barnet,7.8,0.41693900000000006,1a,-0.9921259842519684,-1.5283122086655665,2
255,E01000255,Barnet 017A,E09000003,E02000040, Outer West and North West,Barnet,18.7,1.7442900000000001,1a,-0.1338582677165354,-1.2834084394363867,2
256,E01000256,Barnet 016A,E09000003,E02000039, Outer West and North West,Barnet,10.6,3.50498,1b,-0.7716535433070866,-0.9585511730131693,2
257,E01000257,Barnet 017B,E09000003,E02000040, Outer West and North West,Barnet,25.0,6.0917699999999995,2,0.28220858895705525,-0.4812737827792752,6
258,E01000258,Barnet 016B,E09000003,E02000039, Outer West and North West,Barnet,9.2,6.38797,2,-0.8818897637795275,-0.42662320697401857,2
259,E01000259,Barnet 025D,E09000003,E02000048, Outer West and North West,Barnet,13.4,1.63319,1a,-0.5511811023622046,-1.3039070180048,2
260,E01000260,Barnet 025E,E09000003,E02000048, Outer West and North West,Barnet,19.9,2.51402,1b,-0.03937007874015748,-1.1413888995492156,6
261,E01000261,Barnet 017C,E09000003,E02000040, Outer West and North West,Barnet,7.6,2.88627,1b,-1.0078740157480315,-1.0727066684772821,2
262,E01000262,Barnet 017D,E09000003,E02000040, Outer West and North West,Barnet,11.6,1.7849,1a,-0.6929133858267716,-1.2759156646779415,2
263,E01000263,Barnet 016C,E09000003,E02000039, Outer West and North West,Barnet,5.9,4.68041,1b,-1.141732283464567,-0.7416776878046187,2
264,E01000264,Barnet 016D,E09000003,E02000039, Outer West and North West,Barnet,16.5,9.67157,2,-0.30708661417322825,0.06611403181586759,1
265,E01000265,Barnet 011A,E09000003,E02000034, Outer West and North West,Barnet,15.1,5.6292,2,-0.4173228346456692,-0.5666205648530006,2
266,E01000266,Barnet 011B,E09000003,E02000034, Outer West and North West,Barnet,8.0,4.55087,1b,-0.9763779527559054,-0.7655785507006787,2
267,E01000267,Barnet 005A,E09000003,E02000028, Outer West and North West,Barnet,12.8,6.9009,2,-0.5984251968503935,-0.3319847199794534,2
268,E01000268,Barnet 005B,E09000003,E02000028, Outer West and North West,Barnet,15.3,12.9888,3,-0.40157480314960614,0.29189819793575295,4
269,E01000269,Barnet 005C,E09000003,E02000028, Outer West and North West,Barnet,10.4,10.0654,3,-0.7874015748031495,0.09291970345847142,4
270,E01000270,Barnet 005D,E09000003,E02000028, Outer West and North West,Barnet,12.0,9.72547,2,-0.6614173228346456,0.06978268504577988,4
271,E01000271,Barnet 008A,E09000003,E02000031, Outer West and North West,Barnet,6.6,8.649289999999999,2,-1.0866141732283465,-0.00939687314571833,4
272,E01000272,Barnet 008B,E09000003,E02000031, Outer West and North West,Barnet,4.8,6.359380000000001,2,-1.2283464566929132,-0.4318982237271322,2
273,E01000273,Barnet 008C,E09000003,E02000031, Outer West and North West,Barnet,14.1,12.4013,3,-0.4960629921259842,0.25191055837038295,4
274,E01000274,Barnet 011C,E09000003,E02000034, Outer West and North West,Barnet,15.6,6.579089999999999,2,-0.37795275590551175,-0.39136048567793297,2
275,E01000275,Barnet 012A,E09000003,E02000035, Outer West and North West,Barnet,13.5,6.88708,2,-0.5433070866141732,-0.33453458816861154,2
276,E01000276,Barnet 020A,E09000003,E02000043, Outer West and North West,Barnet,4.1,3.01511,1b,-1.2834645669291338,-1.0489349595415993,2
277,E01000277,Barnet 012B,E09000003,E02000035, Outer West and North West,Barnet,18.2,6.3631400000000005,2,-0.17322834645669286,-0.43120448245424986,1
278,E01000278,Barnet 020B,E09000003,E02000043, Outer West and North West,Barnet,5.5,6.0723199999999995,2,-1.1732283464566928,-0.4848624178211801,2
279,E01000279,Barnet 007C,E09000003,E02000030, Outer West and North West,Barnet,9.0,1.48834,1a,-0.8976377952755905,-1.3306326625199634,2
280,E01000280,Barnet 007D,E09000003,E02000030, Outer West and North West,Barnet,4.0,4.55821,1b,-1.2913385826771653,-0.7642242791732965,2
281,E01000281,Barnet 008D,E09000003,E02000031, Outer West and North West,Barnet,10.9,10.6943,3,-0.748031496062992,0.13572519541193737,4
282,E01000282,Barnet 008E,E09000003,E02000031, Outer West and North West,Barnet,8.6,9.83365,2,-0.9291338582677166,0.07714585585119565,4
283,E01000283,Barnet 012C,E09000003,E02000035, Outer West and North West,Barnet,4.6,4.33776,1b,-1.2440944881889764,-0.8048985514091803,2
284,E01000284,Barnet 012D,E09000003,E02000035, Outer West and North West,Barnet,15.5,7.338260000000001,2,-0.38582677165354323,-0.251289325535878,1
285,E01000285,Barnet 004A,E09000003,E02000027, Outer West and North West,Barnet,15.1,3.07951,1b,-0.4173228346456692,-1.0370527951869115,2
286,E01000286,Barnet 007E,E09000003,E02000030, Outer West and North West,Barnet,23.9,4.36109,1b,0.21472392638036805,-0.8005940344154713,6
287,E01000287,Barnet 004B,E09000003,E02000027, Outer West and North West,Barnet,22.7,3.9165400000000004,1b,0.14110429447852763,-0.8826160245377763,6
288,E01000288,Barnet 004C,E09000003,E02000027, Outer West and North West,Barnet,13.0,7.923080000000001,2,-0.5826771653543307,-0.14338672681059078,4
289,E01000289,Barnet 004D,E09000003,E02000027, Outer West and North West,Barnet,38.3,5.645630000000001,2,1.0981595092024536,-0.5635891368972936,6
290,E01000290,Barnet 007F,E09000003,E02000030, Outer West and North West,Barnet,19.9,1.44564,1a,-0.03937007874015748,-1.338511054102963,6
291,E01000291,Barnet 004E,E09000003,E02000027, Outer West and North West,Barnet,32.9,2.7938400000000003,1b,0.7668711656441716,-1.089760526416782,6
292,E01000292,Barnet 001E,E09000003,E02000024, Outer West and North West,Barnet,11.3,7.893730000000001,2,-0.716535433070866,-0.1488019678635424,4
293,E01000293,Barnet 001F,E09000003,E02000024, Outer West and North West,Barnet,7.6,15.8916,4,-1.0078740157480315,0.48947457262572114,4
294,E01000294,Barnet 004F,E09000003,E02000027, Outer West and North West,Barnet,12.2,6.54513,2,-0.6456692913385826,-0.397626297812796,2
295,E01000295,Barnet 023B,E09000003,E02000046, Outer West and North West,Barnet,13.3,13.8358,3,-0.5590551181102361,0.34954846297723124,4
296,E01000296,Barnet 023C,E09000003,E02000046, Outer West and North West,Barnet,12.1,15.1738,4,-0.6535433070866141,0.440618185085257,4
297,E01000297,Barnet 027D,E09000003,E02000050, Outer West and North West,Barnet,9.0,5.530390000000001,2,-0.8976377952755905,-0.5848515688885082,2
298,E01000298,Barnet 023D,E09000003,E02000046, Outer West and North West,Barnet,11.8,11.8161,3,-0.6771653543307086,0.21207946615990703,4
299,E01000299,Barnet 019A,E09000003,E02000042, Outer West and North West,Barnet,17.0,11.6274,3,-0.2677165354330708,0.19923577665184683,1
300,E01000300,Barnet 019B,E09000003,E02000042, Outer West and North West,Barnet,12.3,10.2018,3,-0.637795275590551,0.10220364224437183,4
301,E01000301,Barnet 020C,E09000003,E02000043, Outer West and North West,Barnet,7.1,11.0457,3,-1.047244094488189,0.15964290867707956,4
